SET 1 48829
SET 2 96011
SET 3 25287
SET 4 94840
SET 5 42269
SET 6 15460
SET 7 41674
SET 8 41301
SET 9 56044
SET 10 30023
SET 11 99109
SET 12 72773
SET 13 75997
SET 14 67489
SET 15 40507
SET 16 76118
SET 17 5870
SET 18 28130
SET 19 24060
SET 20 52511
SET 21 72105
SET 22 67241
SET 23 25118
SET 24 10439
SET 25 13933
SET 26 68128
SET 27 8562
SET 28 58624
SET 29 31616
SET 30 59814
SET 31 88133
SET 32 94113
SET 33 41537
SET 34 43193
SET 35 31097
SET 36 45494
SET 37 45340
SET 38 39771
SET 39 74291
SET 40 96384
SET 41 32354
SET 42 29687
SET 43 98660
SET 44 97863
SET 45 24543
SET 46 62885
SET 47 16768
SET 48 98878
SET 49 35842
SET 50 12500
SET 51 37981
SET 52 54887
SET 53 2168
SET 54 33692
SET 55 17684
SET 56 87447
SET 57 93171
SET 58 78526
SET 59 37759
SET 60 30272
SET 61 53278
SET 62 65168
SET 63 77163
SET 64 55700
SET 65 92917
SET 66 74999
SET 67 71801
SET 68 31026
SET 69 11632
SET 70 27561
SET 71 54895
SET 72 11003
SET 73 80339
SET 74 35494
SET 75 60134
SET 76 14251
SET 77 60724
SET 78 14219
SET 79 77087
SET 80 95194
SET 81 85187
SET 82 84666
SET 83 72220
SET 84 58034
SET 85 94817
SET 86 7032
SET 87 25451
SET 88 70466
SET 89 5116
SET 90 86400
SET 91 82975
SET 92 36050
SET 93 55697
SET 94 23944
SET 95 71101
SET 96 28944
SET 97 23104
SET 98 62964
SET 99 93981
SET 100 30459
SET 101 91584
SET 102 59110
SET 103 19984
SET 104 3212
SET 105 50745
SET 106 43155
SET 107 40325
SET 108 61840
SET 109 38885
SET 110 20807
SET 111 7233
SET 112 8981
SET 113 62079
SET 114 8147
SET 115 88440
SET 116 70354
SET 117 4986
SET 118 24335
SET 119 54162
SET 120 1304
SET 121 5009
SET 122 84223
SET 123 69205
SET 124 66579
SET 125 4129
SET 126 37732
SET 127 61107
SET 128 48392
SET 129 29694
SET 130 60620
SET 131 15495
SET 132 84833
SET 133 83218
SET 134 24662
SET 135 422
SET 136 85298
SET 137 39922
SET 138 42903
SET 139 10219
SET 140 14952
SET 141 51806
SET 142 6264
SET 143 71510
SET 144 96025
SET 145 67240
SET 146 3775
SET 147 99800
SET 148 82213
SET 149 64392
SET 150 50063
SET 151 45444
SET 152 38562
SET 153 8563
SET 154 16897
SET 155 94646
SET 156 25844
SET 157 19085
SET 158 41610
SET 159 84333
SET 160 27164
SET 161 98868
SET 162 46235
SET 163 80753
SET 164 48876
SET 165 87054
SET 166 89382
SET 167 98403
SET 168 75998
SET 169 43147
SET 170 19497
SET 171 45186
SET 172 90840
SET 173 31431
SET 174 54031
SET 175 82098
SET 176 23807
SET 177 97006
SET 178 45495
SET 179 45907
SET 180 66341
SET 181 43663
SET 182 59572
SET 183 30097
SET 184 79837
SET 185 42320
SET 186 42351
SET 187 30394
SET 188 59552
SET 189 49471
SET 190 33000
SET 191 44734
SET 192 8704
SET 193 50927
SET 194 12353
SET 195 1098
SET 196 52472
SET 197 34093
SET 198 9295
SET 199 10533
SET 200 17718
SET 201 14180
SET 202 67421
SET 203 70144
SET 204 61915
SET 205 73991
SET 206 77554
SET 207 69139
SET 208 68551
SET 209 18345
SET 210 3645
SET 211 22798
SET 212 30929
SET 213 46106
SET 214 41770
SET 215 19220
SET 216 92680
SET 217 57217
SET 218 31077
SET 219 38367
SET 220 51251
SET 221 77928
SET 222 94448
SET 223 47422
SET 224 72998
SET 225 780
SET 226 6155
SET 227 91775
SET 228 2946
SET 229 61726
SET 230 41138
SET 231 81843
SET 232 17336
SET 233 88027
SET 234 22952
SET 235 58567
SET 236 84177
SET 237 94170
SET 238 48470
SET 239 61665
SET 240 55555
SET 241 8795
SET 242 44713
SET 243 49285
SET 244 75083
SET 245 12134
SET 246 48794
SET 247 97338
SET 248 54039
SET 249 10441
SET 250 20988
SET 251 77596
SET 252 34191
SET 253 4416
SET 254 54401
SET 255 38973
SET 256 31495
SET 257 61860
SET 258 24256
SET 259 22705
SET 260 36216
SET 261 26869
SET 262 35959
SET 263 56205
SET 264 19603
SET 265 82567
SET 266 2422
SET 267 74704
SET 268 6389
SET 269 16526
SET 270 95604
SET 271 10873
SET 272 65268
SET 273 69870
SET 274 10260
SET 275 769
SET 276 26822
SET 277 72080
SET 278 35030
SET 279 35090
SET 280 59612
SET 281 68740
SET 282 58438
SET 283 68576
SET 284 379
SET 285 43472
SET 286 4199
SET 287 33945
SET 288 44149
SET 289 24671
SET 290 53771
SET 291 11833
SET 292 7576
SET 293 3899
SET 294 43775
SET 295 4036
SET 296 13405
SET 297 40602
SET 298 18748
SET 299 18332
SET 300 94011
SET 301 25005
SET 302 93920
SET 303 73983
SET 304 40971
SET 305 42002
SET 306 25637
SET 307 95599
SET 308 55641
SET 309 35826
SET 310 29722
SET 311 38831
SET 312 74072
SET 313 91829
SET 314 41624
SET 315 78492
SET 316 82939
SET 317 9422
SET 318 75617
SET 319 28731
SET 320 41281
SET 321 96085
SET 322 16193
SET 323 1585
SET 324 29123
SET 325 11822
SET 326 66753
SET 327 61502
SET 328 26359
SET 329 32030
SET 330 24019
SET 331 18489
SET 332 63628
SET 333 16300
SET 334 4006
SET 335 28645
SET 336 99206
SET 337 85640
SET 338 76650
SET 339 90293
SET 340 67844
SET 341 49012
SET 342 70585
SET 343 70807
SET 344 97475
SET 345 45105
SET 346 83965
SET 347 62042
SET 348 37612
SET 349 31386
SET 350 62471
SET 351 69941
SET 352 99648
SET 353 91303
SET 354 65356
SET 355 578
SET 356 6022
SET 357 87503
SET 358 55014
SET 359 70760
SET 360 30726
SET 361 50463
SET 362 77506
SET 363 80309
SET 364 92997
SET 365 20995
SET 366 68050
SET 367 90330
SET 368 87
SET 369 46761
SET 370 15352
SET 371 93818
SET 372 16375
SET 373 39947
SET 374 36631
SET 375 84486
SET 376 10916
SET 377 94611
SET 378 12336
SET 379 25058
SET 380 25249
SET 381 5178
SET 382 2004
SET 383 93817
SET 384 65752
SET 385 45152
SET 386 31241
SET 387 63784
SET 388 6059
SET 389 74750
SET 390 63677
SET 391 87968
SET 392 70856
SET 393 6686
SET 394 59559
SET 395 36737
SET 396 31922
SET 397 30546
SET 398 62173
SET 399 30754
SET 400 56807
SET 401 3678
SET 402 9799
SET 403 53077
SET 404 20003
SET 405 73771
SET 406 4570
SET 407 13809
SET 408 53982
SET 409 14752
SET 410 44414
SET 411 42287
SET 412 72210
SET 413 39846
SET 414 36209
SET 415 13083
SET 416 66646
SET 417 89294
SET 418 19192
SET 419 88301
SET 420 67320
SET 421 88419
SET 422 78781
SET 423 54716
SET 424 40083
SET 425 56018
SET 426 4577
SET 427 21547
SET 428 87260
SET 429 28517
SET 430 69990
SET 431 61056
SET 432 4960
SET 433 43917
SET 434 97220
SET 435 28479
SET 436 69176
SET 437 42371
SET 438 65352
SET 439 20214
SET 440 48689
SET 441 7094
SET 442 19742
SET 443 66389
SET 444 75675
SET 445 11181
SET 446 5417
SET 447 36249
SET 448 97484
SET 449 19550
SET 450 73399
SET 451 44987
SET 452 58363
SET 453 84750
SET 454 38934
SET 455 93590
SET 456 58118
SET 457 39539
SET 458 32022
SET 459 12839
SET 460 8903
SET 461 96007
SET 462 50410
SET 463 22282
SET 464 71415
SET 465 12002
SET 466 98237
SET 467 13732
SET 468 78266
SET 469 67197
SET 470 96088
SET 471 72259
SET 472 90393
SET 473 62543
SET 474 92763
SET 475 57537
SET 476 33000
SET 477 97839
SET 478 35777
SET 479 41273
SET 480 32332
SET 481 1555
SET 482 53498
SET 483 93395
SET 484 45165
SET 485 9348
SET 486 50127
SET 487 50158
SET 488 95260
SET 489 16120
SET 490 16153
SET 491 64176
SET 492 35017
SET 493 81556
SET 494 69159
SET 495 43446
SET 496 95359
SET 497 66968
SET 498 74352
SET 499 9004
SET 500 38454
SET 501 63574
SET 502 87238
SET 503 73491
SET 504 6570
SET 505 235
SET 506 83902
SET 507 32260
SET 508 32029
SET 509 15423
SET 510 53372
SET 511 43899
SET 512 44318
SET 513 11538
SET 514 41018
SET 515 29022
SET 516 90603
SET 517 28512
SET 518 69698
SET 519 9339
SET 520 88207
SET 521 90912
SET 522 25176
SET 523 77900
SET 524 84691
SET 525 29360
SET 526 42219
SET 527 90888
SET 528 92612
SET 529 78240
SET 530 63389
SET 531 73212
SET 532 62885
SET 533 11146
SET 534 15574
SET 535 62059
SET 536 92830
SET 537 37442
SET 538 84138
SET 539 55167
SET 540 51021
SET 541 13776
SET 542 96184
SET 543 90284
SET 544 27572
SET 545 93874
SET 546 57914
SET 547 84643
SET 548 31659
SET 549 74742
SET 550 8690
SET 551 21184
SET 552 73779
SET 553 79988
SET 554 54360
SET 555 19519
SET 556 83742
SET 557 48507
SET 558 59276
SET 559 99255
SET 560 49048
SET 561 34934
SET 562 3680
SET 563 97074
SET 564 30937
SET 565 58556
SET 566 62950
SET 567 64869
SET 568 32148
SET 569 13961
SET 570 75264
SET 571 24461
SET 572 59291
SET 573 54526
SET 574 12821
SET 575 80113
SET 576 39722
SET 577 88696
SET 578 58810
SET 579 7351
SET 580 27221
SET 581 22490
SET 582 47436
SET 583 45306
SET 584 68541
SET 585 84263
SET 586 60667
SET 587 17630
SET 588 92987
SET 589 30136
SET 590 29108
SET 591 62313
SET 592 65354
SET 593 72410
SET 594 55259
SET 595 58272
SET 596 91994
SET 597 89495
SET 598 8397
SET 599 21187
SET 600 46088
SET 601 48706
SET 602 7168
SET 603 16344
SET 604 12620
SET 605 25042
SET 606 79352
SET 607 6019
SET 608 8957
SET 609 75644
SET 610 72777
SET 611 12060
SET 612 24448
SET 613 73172
SET 614 84912
SET 615 41379
SET 616 5479
SET 617 1582
SET 618 78234
SET 619 97231
SET 620 44399
SET 621 15293
SET 622 28177
SET 623 25116
SET 624 7443
SET 625 34262
SET 626 32983
SET 627 18300
SET 628 76571
SET 629 83438
SET 630 58140
SET 631 12647
SET 632 18262
SET 633 2010
SET 634 52108
SET 635 19116
SET 636 61666
SET 637 14352
SET 638 499
SET 639 49959
SET 640 26535
SET 641 81062
SET 642 70463
SET 643 28354
SET 644 72963
SET 645 75635
SET 646 16108
SET 647 28965
SET 648 64120
SET 649 41151
SET 650 3770
SET 651 46056
SET 652 57047
SET 653 45263
SET 654 84149
