SET 1 36
SET 2 90
SET 3 25
SET 4 20
SET 5 61
SET 6 43
SET 7 44
SET 8 45
SET 9 66
SET 10 27
SET 11 25
SET 12 34
SET 13 46
SET 14 39
SET 15 86
SET 16 31
SET 17 37
SET 18 40
SET 19 24
SET 20 78
SET 21 68
SET 22 27
SET 23 85
SET 24 21
SET 25 71
SET 26 57
SET 27 79
SET 28 84
SET 29 14
SET 30 50
SET 31 52
SET 32 41
SET 33 98
SET 34 62
SET 35 57
SET 36 19
SET 37 79
SET 38 90
SET 39 16
SET 40 44
SET 41 31
SET 42 97
SET 43 83
SET 44 41
SET 45 42
SET 46 59
SET 47 63
SET 48 92
SET 49 89
SET 50 73
SET 51 52
SET 52 19
SET 53 63
SET 54 14
SET 55 90
SET 56 49
SET 57 91
SET 58 38
SET 59 21
SET 60 71
SET 61 94
SET 62 52
SET 63 29
SET 64 28
SET 65 30
SET 66 95
SET 67 97
SET 68 57
SET 69 30
SET 70 85
SET 71 98
SET 72 27
SET 73 76
SET 74 53
SET 75 65
SET 76 38
SET 77 39
SET 78 40
SET 79 74
SET 80 75
SET 81 83
SET 82 18
SET 83 77
SET 84 98
SET 85 75
SET 86 46
SET 87 24
SET 88 95
SET 89 32
SET 90 90
SET 91 64
SET 92 36
SET 93 36
SET 94 59
SET 95 99
SET 96 92
SET 97 48
SET 98 52
SET 99 78
SET 100 76
SET 101 34
SET 102 13
SET 103 73
SET 104 17
SET 105 59
SET 106 58
SET 107 86
SET 108 40
SET 109 66
SET 110 97
SET 111 56
SET 112 54
SET 113 32
SET 114 30
SET 115 59
SET 116 62
SET 117 54
SET 118 11
SET 119 33
SET 120 26
SET 121 14
SET 122 67
SET 123 69
SET 124 82
SET 125 33
SET 126 37
SET 127 85
SET 128 63
SET 129 24
SET 130 81
SET 131 10
SET 132 94
SET 133 67
SET 134 92
SET 135 86
SET 136 13
SET 137 88
SET 138 80
SET 139 17
SET 140 88
SET 141 66
SET 142 42
SET 143 59
SET 144 51
SET 145 88
SET 146 55
SET 147 49
SET 148 41
SET 149 70
SET 150 61
SET 151 94
SET 152 17
SET 153 65
SET 154 31
SET 155 65
SET 156 24
SET 157 65
SET 158 26
SET 159 74
SET 160 27
SET 161 84
SET 162 78
SET 163 15
SET 164 85
SET 165 35
SET 166 23
SET 167 18
SET 168 10
SET 169 38
SET 170 31
SET 171 65
SET 172 31
SET 173 16
SET 174 96
SET 175 33
SET 176 40
SET 177 95
SET 178 83
SET 179 61
SET 180 49
SET 181 76
SET 182 77
SET 183 89
SET 184 10
SET 185 52
SET 186 86
SET 187 63
SET 188 95
SET 189 28
SET 190 57
SET 191 59
SET 192 17
SET 193 53
SET 194 14
SET 195 80
SET 196 49
SET 197 50
SET 198 49
SET 199 57
SET 200 70
SET 201 24
SET 202 64
SET 203 30
SET 204 79
SET 205 19
SET 206 86
SET 207 81
SET 208 65
SET 209 67
SET 210 10
SET 211 50
SET 212 56
SET 213 10
SET 214 14
SET 215 80
SET 216 36
SET 217 14
SET 218 22
SET 219 22
SET 220 13
SET 221 34
SET 222 45
SET 223 20
SET 224 44
SET 225 95
SET 226 17
SET 227 37
SET 228 21
SET 229 72
SET 230 18
SET 231 20
SET 232 74
SET 233 70
SET 234 79
SET 235 30
SET 236 11
SET 237 40
SET 238 99
SET 239 23
SET 240 30
SET 241 15
SET 242 82
SET 243 44
SET 244 16
SET 245 97
SET 246 67
SET 247 79
SET 248 78
SET 249 56
SET 250 15
SET 251 70
SET 252 81
SET 253 77
SET 254 10
SET 255 85
SET 256 81
SET 257 10
SET 258 55
SET 259 43
SET 260 22
SET 261 39
SET 262 42
SET 263 38
SET 264 72
SET 265 50
SET 266 88
SET 267 49
SET 268 50
SET 269 35
SET 270 46
SET 271 17
SET 272 73
SET 273 28
SET 274 50
SET 275 60
SET 276 22
SET 277 42
SET 278 55
SET 279 90
SET 280 72
SET 281 17
SET 282 92
SET 283 75
SET 284 45
SET 285 13
SET 286 59
SET 287 59
SET 288 65
SET 289 34
SET 290 22
SET 291 48
SET 292 38
SET 293 83
SET 294 16
SET 295 90
SET 296 59
SET 297 73
SET 298 52
SET 299 34
SET 300 10
SET 301 24
SET 302 43
SET 303 49
SET 304 60
SET 305 12
SET 306 20
SET 307 76
SET 308 52
SET 309 20
SET 310 41
SET 311 53
SET 312 69
SET 313 25
SET 314 64
SET 315 36
SET 316 78
SET 317 65
SET 318 38
SET 319 52
SET 320 17
SET 321 17
SET 322 49
SET 323 16
SET 324 97
SET 325 60
SET 326 21
SET 327 57
SET 328 14
SET 329 22
SET 330 98
SET 331 11
SET 332 91
SET 333 84
SET 334 62
SET 335 77
SET 336 83
SET 337 72
SET 338 78
SET 339 58
SET 340 27
SET 341 62
SET 342 97
SET 343 24
SET 344 72
SET 345 48
SET 346 88
SET 347 68
SET 348 31
SET 349 59
SET 350 70
SET 351 84
SET 352 51
SET 353 53
SET 354 23
SET 355 28
SET 356 20
SET 357 85
SET 358 32
SET 359 48
SET 360 39
SET 361 93
SET 362 61
SET 363 66
SET 364 83
SET 365 45
SET 366 56
SET 367 60
SET 368 35
SET 369 43
SET 370 87
SET 371 45
SET 372 76
SET 373 93
SET 374 17
SET 375 63
SET 376 84
SET 377 83
SET 378 19
SET 379 52
SET 380 34
SET 381 76
SET 382 26
SET 383 45
SET 384 60
SET 385 86
SET 386 30
SET 387 67
SET 388 78
SET 389 19
SET 390 50
SET 391 80
SET 392 80
SET 393 65
SET 394 13
SET 395 72
SET 396 35
SET 397 38
SET 398 46
SET 399 26
SET 400 46
SET 401 80
SET 402 75
SET 403 74
SET 404 66
SET 405 50
SET 406 93
SET 407 31
SET 408 84
SET 409 34
SET 410 73
SET 411 45
SET 412 56
SET 413 36
SET 414 67
SET 415 19
SET 416 32
SET 417 65
SET 418 73
SET 419 31
SET 420 65
SET 421 25
SET 422 10
SET 423 68
SET 424 88
SET 425 95
SET 426 40
SET 427 33
SET 428 77
SET 429 64
SET 430 88
SET 431 60
SET 432 24
SET 433 99
SET 434 43
SET 435 99
SET 436 41
SET 437 74
SET 438 80
SET 439 22
SET 440 23
SET 441 88
SET 442 49
SET 443 39
