SET 1 19
SET 2 45
SET 3 72
SET 4 90
SET 5 47
SET 6 27
SET 7 81
SET 8 52
SET 9 21
SET 10 72
SET 11 70
SET 12 13
SET 13 10
SET 14 87
SET 15 11
SET 16 25
SET 17 59
SET 18 48
SET 19 61
SET 20 46
SET 21 20
SET 22 90
SET 23 14
SET 24 54
SET 25 67
SET 26 71
SET 27 90
SET 28 28
SET 29 50
SET 30 85
SET 31 74
SET 32 88
SET 33 54
SET 34 66
SET 35 95
SET 36 12
SET 37 11
SET 38 14
SET 39 48
SET 40 29
SET 41 93
SET 42 72
SET 43 13
SET 44 13
SET 45 22
SET 46 55
SET 47 77
SET 48 37
SET 49 40
SET 50 99
SET 51 76
SET 52 57
SET 53 72
SET 54 91
SET 55 83
SET 56 83
SET 57 47
SET 58 50
SET 59 85
SET 60 96
SET 61 37
SET 62 68
SET 63 20
SET 64 87
SET 65 74
SET 66 42
SET 67 81
SET 68 25
SET 69 45
SET 70 74
SET 71 81
SET 72 25
SET 73 80
SET 74 90
SET 75 93
SET 76 37
SET 77 92
SET 78 98
SET 79 98
SET 80 71
SET 81 63
SET 82 15
SET 83 30
SET 84 52
SET 85 31
SET 86 39
SET 87 50
SET 88 99
SET 89 71
SET 90 10
SET 91 23
SET 92 74
SET 93 12
SET 94 63
SET 95 67
SET 96 42
SET 97 96
SET 98 55
SET 99 60
SET 100 14
SET 101 43
SET 102 73
SET 103 89
SET 104 38
SET 105 46
SET 106 19
SET 107 50
SET 108 49
SET 109 29
SET 110 86
SET 111 93
SET 112 60
SET 113 59
SET 114 41
SET 115 65
SET 116 95
SET 117 13
SET 118 10
SET 119 14
SET 120 86
SET 121 61
SET 122 42
SET 123 77
SET 124 84
SET 125 99
SET 126 67
SET 127 29
SET 128 10
SET 129 95
SET 130 32
SET 131 49
SET 132 62
SET 133 92
SET 134 39
SET 135 51
SET 136 40
SET 137 64
SET 138 40
SET 139 75
SET 140 19
SET 141 83
SET 142 95
SET 143 72
SET 144 93
SET 145 50
SET 146 68
SET 147 93
SET 148 31
SET 149 59
SET 150 70
SET 151 16
SET 152 42
SET 153 61
SET 154 41
SET 155 65
SET 156 13
SET 157 94
SET 158 89
SET 159 42
SET 160 79
SET 161 50
SET 162 31
SET 163 30
SET 164 32
SET 165 14
SET 166 39
SET 167 73
SET 168 27
SET 169 41
SET 170 100
SET 171 98
SET 172 23
SET 173 48
SET 174 64
SET 175 92
SET 176 22
SET 177 55
SET 178 31
SET 179 14
SET 180 71
SET 181 76
SET 182 32
SET 183 69
SET 184 69
SET 185 44
SET 186 99
SET 187 45
SET 188 66
SET 189 60
SET 190 41
SET 191 77
SET 192 51
SET 193 20
SET 194 40
SET 195 78
SET 196 13
SET 197 24
SET 198 92
SET 199 65
SET 200 69
SET 201 73
SET 202 24
SET 203 94
SET 204 84
SET 205 40
SET 206 35
SET 207 36
SET 208 42
SET 209 54
SET 210 55
SET 211 81
SET 212 31
SET 213 70
SET 214 85
SET 215 65
SET 216 58
SET 217 43
SET 218 12
SET 219 42
SET 220 67
SET 221 99
SET 222 17
SET 223 49
SET 224 25
SET 225 81
SET 226 93
SET 227 73
SET 228 25
SET 229 70
SET 230 90
SET 231 67
SET 232 52
SET 233 76
SET 234 52
SET 235 24
SET 236 61
SET 237 59
SET 238 65
SET 239 80
SET 240 28
SET 241 51
SET 242 81
SET 243 41
